,Unnamed: 0,lat,long,fc_loss,fc_gain,awb,interpolated_AMT,interpolated_AMP
47922,47922,43.5,-137.5,0.0,0.0,,8.956147934678192,1474.1389529298751
47923,47923,43.5,-136.5,0.0,0.0,,9.189000960614791,1552.6830451488954
47924,47924,43.5,-135.5,0.0,0.0,,9.421853986551392,1631.227137367916
47925,47925,43.5,-134.5,0.0,0.0,,9.654707012487991,1709.7712295869358
47926,47926,43.5,-133.5,0.0,0.0,,9.88756003842459,1788.315321805956
47927,47927,43.5,-132.5,0.0,0.0,,10.12041306436119,1866.8594140249763
47928,47928,43.5,-131.5,0.0,0.0,,10.35326609029779,1945.4035062439962
47929,47929,43.5,-130.5,0.0,0.0,,10.58611911623439,2023.9475984630162
47930,47930,43.5,-129.5,0.0,0.0,0.0,10.81897214217099,2102.491690682037
47931,47931,43.5,-128.5,0.0,0.0,0.0,11.051825168107587,2181.035782901057
47932,47932,43.5,-127.5,0.0,0.0,0.0,11.284678194044188,2259.5798751200773
47933,47933,43.5,-126.5,0.0,0.0,0.0,11.517531219980786,2338.1239673390974
47934,47934,43.5,-125.5,0.0,0.0,0.0,10.603571428571428,2437.0017857142852
47935,47935,43.5,-124.5,0.0,0.0,0.0,10.0375,2227.475
47936,47936,43.5,-123.5,0.0,0.0,399.0,10.75,1483.6999999999998
47937,47937,43.5,-122.5,0.0,0.0,262.0,8.25,1463.75
47938,47938,43.5,-121.5,0.0,0.0,392.0,4.1,582.3
47939,47939,43.5,-120.5,0.0,0.0,0.0,6.9,232.35000000000002
47940,47940,43.5,-119.5,0.0,0.0,0.0,7.35,271.0
47941,47941,43.5,-118.5,0.0,0.0,0.0,8.3,283.85
47942,47942,43.5,-117.5,0.0,0.0,0.0,6.949999999999999,367.1
47943,47943,43.5,-116.5,0.0,0.0,2.0,10.399999999999999,433.5
47944,47944,43.5,-115.5,0.0,0.0,1.0,5.0,816.55
47945,47945,43.5,-114.5,0.0,0.0,0.0,6.05,848.7
47946,47946,43.5,-113.5,0.0,0.0,0.0,4.65,437.6
47947,47947,43.5,-112.5,0.0,0.0,10.0,6.9,315.55
47948,47948,43.5,-111.5,0.0,0.0,0.0,5.699999999999999,564.9
47949,47949,43.5,-110.5,0.0,0.0,179.0,0.95,958.25
47950,47950,43.5,-109.5,0.0,0.0,198.0,-1.05,775.0999999999999
47951,47951,43.5,-108.5,0.0,0.0,0.0,7.050000000000001,386.25
47952,47952,43.5,-107.5,0.0,0.0,0.0,7.6499999999999995,324.6
47953,47953,43.5,-106.5,0.0,0.0,0.0,6.95,371.15
47954,47954,43.5,-105.5,0.0,0.0,0.0,7.1,346.20000000000005
47955,47955,43.5,-104.5,0.0,0.0,0.0,8.850000000000001,370.35
47956,47956,43.5,-103.5,0.0,0.0,0.0,7.65,447.15
47957,47957,43.5,-102.5,0.0,0.0,0.0,9.85,387.95
47958,47958,43.5,-101.5,0.0,0.0,0.0,9.55,412.85
47959,47959,43.5,-100.5,0.0,0.0,0.0,9.8,471.0
47960,47960,43.5,-99.5,0.0,0.0,0.0,9.25,498.1
47961,47961,43.5,-98.5,0.0,0.0,0.0,9.15,544.85
47962,47962,43.5,-97.5,0.0,0.0,0.0,9.05,606.5
47963,47963,43.5,-96.5,0.0,0.0,0.0,8.3,669.8499999999999
47964,47964,43.5,-95.5,0.0,0.0,0.0,8.25,779.0
47965,47965,43.5,-94.5,0.0,0.0,0.0,8.7,703.85
47966,47966,43.5,-93.5,0.0,0.0,0.0,8.350000000000001,785.4
47967,47967,43.5,-92.5,0.0,0.0,0.0,8.2,828.3
47968,47968,43.5,-91.5,0.0,0.0,0.0,8.15,894.4
47969,47969,43.5,-90.5,0.0,0.0,1.0,8.2,997.15
47970,47970,43.5,-89.5,0.0,1.0,0.0,8.3,979.5
47971,47971,43.5,-88.5,0.0,0.0,0.0,7.95,920.5
47972,47972,43.5,-87.5,0.0,0.0,25.0,8.7,861.8499999999999
47973,47973,43.5,-86.5,0.0,0.0,0.0,8.85,987.6
47974,47974,43.5,-85.5,0.0,0.0,127.0,8.15,964.8
47975,47975,43.5,-84.5,0.0,0.0,12.0,9.3,877.35
47976,47976,43.5,-83.5,0.0,0.0,75.0,9.15,856.1500000000001
47977,47977,43.5,-82.5,0.0,0.0,0.0,8.35,807.7
47978,47978,43.5,-81.5,0.0,0.0,0.0,8.7,1022.0
47979,47979,43.5,-80.5,0.0,0.0,3.0,8.0,1071.15
47980,47980,43.5,-79.5,0.0,0.0,32.0,9.399999999999999,876.0
47981,47981,43.5,-78.5,0.0,0.0,1.0,9.149999999999999,1144.95
47982,47982,43.5,-77.5,0.0,0.0,54.0,9.1,1191.5
47983,47983,43.5,-76.5,0.0,0.0,0.0,8.850000000000001,1254.5
47984,47984,43.5,-75.5,0.0,0.0,0.0,7.1,1377.15
47985,47985,43.5,-74.5,0.0,0.0,121.0,5.4,1422.05
47986,47986,43.5,-73.5,0.0,0.0,119.0,8.55,1036.7
47987,47987,43.5,-72.5,0.0,0.0,123.0,7.05,1151.0
47988,47988,43.5,-71.5,0.0,0.0,137.0,7.5,1124.5
47989,47989,43.5,-70.5,0.0,0.0,139.0,8.850000000000001,1123.4
47990,47990,43.5,-69.5,0.0,0.0,167.0,8.555263157894736,1150.3078947368422
47991,47991,43.5,-68.5,0.0,0.0,0.0,8.481578947368419,1203.9973684210527
47992,47992,43.5,-67.5,0.0,0.0,0.0,8.407894736842104,1257.6868421052632
47993,47993,43.5,-66.5,0.0,0.0,0.0,8.33421052631579,1311.3763157894737
47994,47994,43.5,-65.5,0.0,0.0,128.0,8.444907407407412,1472.136111111111
47995,47995,43.5,-64.5,0.0,0.0,137.0,8.19400544959128,1466.5472752043597
47996,47996,43.5,-63.5,0.0,0.0,0.0,7.93950953678474,1443.5952316076296
47997,47997,43.5,-62.5,0.0,0.0,0.0,7.685013623978202,1420.643188010899
47998,47998,43.5,-61.5,0.0,0.0,0.0,7.330459770114944,1439.9528735632184
47999,47999,43.5,-60.5,0.0,0.0,0.0,7.917816091954023,1443.9988505747126
48000,48000,43.5,-59.5,0.0,0.0,0.0,7.877073170731707,1433.9658536585366
48001,48001,43.5,-58.5,0.0,0.0,0.0,7.73780487804878,1421.7243902439025
48002,48002,43.5,-57.5,0.0,0.0,0.0,7.598536585365853,1409.4829268292683
48003,48003,43.5,-56.5,0.0,0.0,0.0,7.459268292682926,1397.2414634146342
48004,48004,43.5,-55.5,0.0,0.0,0.0,7.32,1385.0000000000002
48005,48005,43.5,-54.5,0.0,0.0,0.0,7.180731707317073,1372.7585365853658
48006,48006,43.5,-53.5,0.0,0.0,0.0,7.311382113821138,1361.0792102206738
48007,48007,43.5,-52.5,0.0,0.0,0.0,7.583739837398372,1349.6950058072007
48008,48008,43.5,-51.5,0.0,0.0,0.0,7.85609756097561,1338.3108013937283
48009,48009,43.5,-50.5,0.0,0.0,0.0,8.128455284552842,1326.9265969802555
48010,48010,43.5,-49.5,0.0,0.0,,8.40081300813008,1315.5423925667828
48011,48011,43.5,-48.5,0.0,0.0,,8.673170731707316,1304.15818815331
48012,48012,43.5,-47.5,0.0,0.0,,8.945528455284549,1292.7739837398376
48013,48013,43.5,-46.5,0.0,0.0,,9.21788617886179,1281.3897793263645
48014,48014,43.5,-45.5,0.0,0.0,,9.490243902439023,1270.005574912892
48015,48015,43.5,-44.5,0.0,0.0,,9.76260162601626,1258.6213704994193
48016,48016,43.5,-43.5,0.0,0.0,,10.034959349593496,1247.2371660859467
48017,48017,43.5,-42.5,0.0,0.0,,10.347500000000005,1241.7399999999998
48018,48018,43.5,-41.5,0.0,0.0,,10.834166666666672,1261.7533333333333
48019,48019,43.5,-40.5,0.0,0.0,,11.280550343964977,1278.2615697310819
48020,48020,43.5,-39.5,0.0,0.0,,11.57385866166354,1281.4504377736084
48021,48021,43.5,-38.5,0.0,0.0,,11.867166979362102,1284.639305816135
48022,48022,43.5,-37.5,0.0,0.0,,12.16047529706066,1287.8281738586616
48023,48023,43.5,-36.5,0.0,0.0,,12.453783614759224,1291.0170419011883
48024,48024,43.5,-35.5,0.0,0.0,,12.747091932457785,1294.2059099437147
48025,48025,43.5,-34.5,0.0,0.0,,13.040400250156347,1297.3947779862415
48026,48026,43.5,-33.5,0.0,0.0,,13.333708567854908,1300.5836460287678
48027,48027,43.5,-32.5,0.0,0.0,,13.62701688555347,1303.7725140712946
48028,48028,43.5,-31.5,0.0,0.0,,13.920325203252034,1306.9613821138212
48029,48029,43.5,-30.5,0.0,0.0,,14.044888427607681,1109.647197716658
48030,48030,43.5,-29.5,0.0,0.0,,14.364867669953295,1119.1210949662689
48031,48031,43.5,-28.5,0.0,0.0,,14.684846912298912,1128.5949922158798
48032,48032,43.5,-27.5,0.0,0.0,,15.004826154644528,1138.0688894654904
48033,48033,43.5,-26.5,0.0,0.0,,15.105813953488372,1109.250930232558
48034,48034,43.5,-25.5,0.0,0.0,,15.270461422087745,1083.0301059001513
48035,48035,43.5,-24.5,0.0,0.0,,15.073940998487142,1118.263691376702
48036,48036,43.5,-23.5,0.0,0.0,,14.877420574886536,1153.4972768532525
48037,48037,43.5,-22.5,0.0,0.0,,14.680900151285933,1188.7308623298034
48038,48038,43.5,-21.5,0.0,0.0,,14.484379727685326,1223.964447806354
48039,48039,43.5,-20.5,0.0,0.0,,13.933238636363637,1321.3488636363636
48040,48040,43.5,-19.5,0.0,0.0,,13.275284090909091,1437.4534090909092
48041,48041,43.5,-18.5,0.0,0.0,,13.206459330143542,1411.582775119617
48042,48042,43.5,-17.5,0.0,0.0,,13.283333333333333,1350.6
48043,48043,43.5,-16.5,0.0,0.0,,13.360207336523127,1289.6172248803828
48044,48044,43.5,-15.5,0.0,0.0,,13.43708133971292,1228.6344497607656
48045,48045,43.5,-14.5,0.0,0.0,,13.51395534290271,1167.6516746411482
48046,48046,43.5,-13.5,0.0,0.0,,13.590829346092505,1106.668899521531
48047,48047,43.5,-12.5,0.0,0.0,,13.667703349282299,1045.6861244019137
48048,48048,43.5,-11.5,0.0,0.0,,13.74457735247209,984.7033492822967
48049,48049,43.5,-10.5,0.0,0.0,,13.821451355661882,923.7205741626794
48050,48050,43.5,-9.5,0.0,0.0,0.0,13.898325358851675,862.7377990430622
48051,48051,43.5,-8.5,0.0,0.0,0.0,13.947058823529412,864.7411764705884
48052,48052,43.5,-7.5,0.0,0.0,0.0,12.31,963.49
48053,48053,43.5,-6.5,0.0,0.0,0.0,11.245000000000001,1169.3249999999998
48054,48054,43.5,-5.5,0.0,0.0,0.0,11.355,1027.215
48055,48055,43.5,-4.5,0.0,0.0,0.0,9.777777777777777,1166.8611111111109
48056,48056,43.5,-3.5,0.0,0.0,0.0,11.971428571428573,1147.2214285714285
48057,48057,43.5,-2.5,0.0,0.0,0.0,14.538235294117648,1193.179411764706
48058,48058,43.5,-1.5,0.0,0.0,0.0,13.75,1318.6999999999998
48059,48059,43.5,-0.5,0.0,1.0,3.0,13.95,1032.65
48060,48060,43.5,0.5,0.0,0.0,0.0,13.399999999999999,784.3
48061,48061,43.5,1.5,0.0,0.0,0.0,13.65,686.0
48062,48062,43.5,2.5,0.0,0.0,0.0,12.600000000000001,801.5999999999999
48063,48063,43.5,3.5,0.0,0.0,0.0,14.55,461.25
48064,48064,43.5,4.5,0.0,0.0,1.0,14.555,388.72499999999997
48065,48065,43.5,5.5,0.0,0.0,0.0,14.25,342.3
48066,48066,43.5,6.5,0.0,0.0,2.0,11.399999999999999,549.7
48067,48067,43.5,7.5,0.0,0.0,0.0,15.083333333333332,523.2333333333333
48068,48068,43.5,8.5,0.0,0.0,107.0,10.675,797.3125
48069,48069,43.5,9.5,0.0,0.0,0.0,13.350000000000001,1079.2708333333335
48070,48070,43.5,10.5,0.0,0.0,0.0,14.125,886.5249999999999
48071,48071,43.5,11.5,0.0,0.0,68.0,15.0,667.25
48072,48072,43.5,12.5,0.0,0.0,156.0,13.95,742.0
48073,48073,43.5,13.5,0.0,0.0,0.0,15.0625,662.1062499999999
48074,48074,43.5,14.5,0.0,0.0,0.0,15.44375,812.0875
48075,48075,43.5,15.5,0.0,0.0,0.0,14.825000000000001,864.25
48076,48076,43.5,16.5,0.0,0.0,0.0,14.35,813.1055555555556
48077,48077,43.5,17.5,0.0,0.0,137.0,12.0,1439.6
48078,48078,43.5,18.5,0.0,0.0,0.0,8.45,1379.35
48079,48079,43.5,19.5,0.0,0.0,0.0,9.2,891.0999999999999
48080,48080,43.5,20.5,0.0,0.0,0.0,9.35,748.3499999999999
48081,48081,43.5,21.5,0.0,0.0,127.0,11.85,671.6
48082,48082,43.5,22.5,0.0,0.0,147.0,11.75,636.1
48083,48083,43.5,23.5,0.0,0.0,0.0,11.9,618.1
48084,48084,43.5,24.5,0.0,0.0,0.0,12.100000000000001,557.1
48085,48085,43.5,25.5,0.0,0.0,0.0,11.45,518.95
48086,48086,43.5,26.5,0.0,0.0,0.0,11.9,569.7
48087,48087,43.5,27.5,0.0,0.0,0.0,11.95,575.65
48088,48088,43.5,28.5,0.0,0.0,0.0,12.05,466.1590909090908
48089,48089,43.5,29.5,0.0,0.0,0.0,12.360526315789475,448.73684210526324
48090,48090,43.5,30.5,0.0,0.0,0.0,11.988095238095237,536.3261904761905
48091,48091,43.5,31.5,0.0,0.0,0.0,10.214,688.8739999999999
48092,48092,43.5,32.5,0.0,0.0,0.0,10.538,663.558
48093,48093,43.5,33.5,0.0,0.0,0.0,10.066666666666666,615.7166666666668
48094,48094,43.5,34.5,0.0,0.0,0.0,10.460526315789473,681.2736842105263
48095,48095,43.5,35.5,0.0,0.0,0.0,11.6,490.25
48096,48096,43.5,36.5,0.0,0.0,0.0,13.741666666666667,500.1166666666667
48097,48097,43.5,37.5,0.0,0.0,0.0,13.802173913043479,760.4847826086957
48098,48098,43.5,38.5,0.0,0.0,0.0,12.089130434782607,1279.4760869565218
48099,48099,43.5,39.5,0.0,0.0,0.0,10.855555555555556,1483.0222222222226
48100,48100,43.5,40.5,0.0,0.0,210.0,5.65,1750.85
48101,48101,43.5,41.5,0.0,0.0,2.0,3.25,1375.3
48102,48102,43.5,42.5,0.0,0.0,3.0,2.5,803.8
48103,48103,43.5,43.5,0.0,0.0,55.0,8.600000000000001,535.2
48104,48104,43.5,44.5,0.0,0.0,0.0,12.25,531.5
48105,48105,43.5,45.5,0.0,0.0,0.0,12.75,366.79999999999995
48106,48106,43.5,46.5,0.0,0.0,0.0,12.8,257.5
48107,48107,43.5,47.5,0.0,0.0,0.0,12.899999999999999,217.4
48108,48108,43.5,48.5,0.0,0.0,0.0,13.100000000000001,236.8
48109,48109,43.5,49.5,0.0,0.0,0.0,13.05,101.35
48110,48110,43.5,50.5,0.0,0.0,0.0,12.85,83.8
48111,48111,43.5,51.5,0.0,0.0,0.0,12.55,81.3
48112,48112,43.5,52.5,0.0,0.0,0.0,12.0,97.0
48113,48113,43.5,53.5,0.0,0.0,0.0,12.85,84.25
48114,48114,43.5,54.5,0.0,0.0,0.0,11.75,68.0
48115,48115,43.5,55.5,0.0,0.0,0.0,11.5,73.65
48116,48116,43.5,56.5,0.0,0.0,0.0,11.100000000000001,75.75
48117,48117,43.5,57.5,0.0,0.0,0.0,11.55,52.400000000000006
48118,48118,43.5,58.5,0.0,0.0,0.0,11.399999999999999,67.35
48119,48119,43.5,59.5,0.0,0.0,0.0,12.15,79.55
48120,48120,43.5,60.5,0.0,0.0,0.0,12.25,85.1
48121,48121,43.5,61.5,0.0,0.0,0.0,12.3,82.95
48122,48122,43.5,62.5,0.0,0.0,0.0,12.35,103.65
48123,48123,43.5,63.5,0.0,0.0,0.0,12.2,144.05
48124,48124,43.5,64.5,0.0,0.0,0.0,12.45,167.7
48125,48125,43.5,65.5,0.0,0.0,0.0,11.7,140.85
48126,48126,43.5,66.5,0.0,0.0,0.0,12.4,143.05
48127,48127,43.5,67.5,0.0,0.0,0.0,13.45,169.85000000000002
48128,48128,43.5,68.5,0.0,0.0,0.0,11.5,219.8
48129,48129,43.5,69.5,0.0,0.0,0.0,11.45,173.2
48130,48130,43.5,70.5,0.0,0.0,0.0,11.2,164.5
48131,48131,43.5,71.5,0.0,0.0,0.0,11.45,203.9
48132,48132,43.5,72.5,0.0,0.0,0.0,10.8,213.7
48133,48133,43.5,73.5,0.0,0.0,0.0,10.600000000000001,295.20000000000005
48134,48134,43.5,74.5,0.0,0.0,0.0,8.95,371.6
48135,48135,43.5,75.5,0.0,0.0,0.0,8.15,379.0
48136,48136,43.5,76.5,0.0,0.0,0.0,9.4,473.8
48137,48137,43.5,77.5,0.0,0.0,0.0,8.3,526.2
48138,48138,43.5,78.5,0.0,0.0,0.0,10.100000000000001,365.4
48139,48139,43.5,79.5,0.0,0.0,0.0,6.7,336.7
48140,48140,43.5,80.5,0.0,0.0,0.0,5.35,325.45
48141,48141,43.5,81.5,0.0,0.0,0.0,7.6499999999999995,365.75
48142,48142,43.5,82.5,0.0,0.0,0.0,5.15,304.15
48143,48143,43.5,83.5,0.0,0.0,12.0,0.8999999999999999,284.85
48144,48144,43.5,84.5,0.0,0.0,0.0,-5.0,294.25
48145,48145,43.5,85.5,0.0,0.0,0.0,-6.85,240.8
48146,48146,43.5,86.5,0.0,0.0,0.0,0.5999999999999999,242.14999999999998
48147,48147,43.5,87.5,0.0,0.0,0.0,2.85,283.8
48148,48148,43.5,88.5,0.0,0.0,0.0,0.3500000000000001,181.25
48149,48149,43.5,89.5,0.0,0.0,0.0,4.35,145.4
48150,48150,43.5,90.5,0.0,0.0,0.0,8.2,121.0
48151,48151,43.5,91.5,0.0,0.0,0.0,8.8,36.45
48152,48152,43.5,92.5,0.0,0.0,0.0,6.6000000000000005,92.8
48153,48153,43.5,93.5,0.0,0.0,0.0,2.25,122.75
48154,48154,43.5,94.5,0.0,0.0,0.0,6.050000000000001,61.199999999999996
48155,48155,43.5,95.5,0.0,0.0,0.0,13.149999999999999,32.7
48156,48156,43.5,96.5,0.0,0.0,0.0,9.25,43.05
48157,48157,43.5,97.5,0.0,0.0,0.0,8.8,46.55
48158,48158,43.5,98.5,0.0,0.0,0.0,8.2,45.95
48159,48159,43.5,99.5,0.0,0.0,0.0,9.7,52.3
48160,48160,43.5,100.5,0.0,0.0,0.0,6.05,52.9
48161,48161,43.5,101.5,0.0,0.0,0.0,6.65,55.400000000000006
48162,48162,43.5,102.5,0.0,0.0,0.0,4.95,65.9
48163,48163,43.5,103.5,0.0,0.0,0.0,3.4000000000000004,97.5
48164,48164,43.5,104.5,0.0,0.0,0.0,7.0,115.19999999999999
48165,48165,43.5,105.5,0.0,0.0,0.0,5.050000000000001,97.2
48166,48166,43.5,106.5,0.0,0.0,0.0,6.55,76.0
48167,48167,43.5,107.5,0.0,0.0,0.0,8.45,78.75
48168,48168,43.5,108.5,0.0,0.0,0.0,8.8,96.55000000000001
48169,48169,43.5,109.5,0.0,0.0,0.0,7.15,102.95
48170,48170,43.5,110.5,0.0,0.0,0.0,6.7,105.75
48171,48171,43.5,111.5,0.0,0.0,0.0,6.449999999999999,82.65
48172,48172,43.5,112.5,0.0,0.0,0.0,6.55,113.8
48173,48173,43.5,113.5,0.0,0.0,0.0,5.65,169.64999999999998
48174,48174,43.5,114.5,0.0,0.0,0.0,4.2,196.1
48175,48175,43.5,115.5,0.0,0.0,0.0,3.5,227.45
48176,48176,43.5,116.5,0.0,0.0,0.0,3.5999999999999996,275.7
48177,48177,43.5,117.5,0.0,0.0,0.0,3.25,352.05
48178,48178,43.5,118.5,0.0,0.0,0.0,5.6,394.85
48179,48179,43.5,119.5,0.0,0.0,0.0,7.65,473.9
48180,48180,43.5,120.5,0.0,0.0,0.0,7.9,480.05
48181,48181,43.5,121.5,0.0,0.0,0.0,8.3,400.25
48182,48182,43.5,122.5,0.0,0.0,0.0,7.8,406.65
48183,48183,43.5,123.5,0.0,0.0,0.0,6.85,455.7
48184,48184,43.5,124.5,0.0,0.0,0.0,6.55,551.95
48185,48185,43.5,125.5,0.0,0.0,0.0,5.8,816.35
48186,48186,43.5,126.5,0.0,0.0,0.0,4.949999999999999,881.4
48187,48187,43.5,127.5,0.0,0.0,80.0,3.0,832.9
48188,48188,43.5,128.5,0.0,0.0,104.0,4.5,750.7
48189,48189,43.5,129.5,0.0,0.0,0.0,4.25,645.3
48190,48190,43.5,130.5,0.0,0.0,89.0,3.75,615.45
48191,48191,43.5,131.5,0.0,0.0,1.0,5.05,745.6500000000001
48192,48192,43.5,132.5,0.0,0.0,4.0,2.8499999999999996,657.3499999999999
48193,48193,43.5,133.5,0.0,0.0,121.0,2.95,559.5
48194,48194,43.5,134.5,0.0,0.0,113.0,4.35,517.65
48195,48195,43.5,135.5,0.0,0.0,167.0,4.50625,623.9089285714285
48196,48196,43.5,136.5,0.0,0.0,0.0,5.023076923076923,670.1846153846153
48197,48197,43.5,137.5,0.0,0.0,0.0,5.866666666666666,729.4388888888889
48198,48198,43.5,138.5,0.0,0.0,0.0,6.674999999999999,931.4833333333332
48199,48199,43.5,139.5,0.0,0.0,0.0,6.6,1038.65
48200,48200,43.5,140.5,0.0,0.0,0.0,7.8652173913043475,1184.7152173913043
48201,48201,43.5,141.5,0.0,0.0,0.0,7.1,1192.95
48202,48202,43.5,142.5,0.0,0.0,164.0,3.75,1078.35
48203,48203,43.5,143.5,0.0,0.0,163.0,6.15,777.3
48204,48204,43.5,144.5,0.0,0.0,155.0,4.699999999999999,929.3
48205,48205,43.5,145.5,0.0,0.0,124.0,6.175,995.3125
48206,48206,43.5,146.5,0.0,0.0,0.0,5.585555555555556,1083.7777777777778
48207,48207,43.5,147.5,0.0,0.0,0.0,5.03,1178.4
48208,48208,43.5,148.5,0.0,0.0,0.0,4.15319956616052,1206.0688720173534
48209,48209,43.5,149.5,0.0,0.0,0.0,3.1831344902386114,1214.2996746203905
48210,48210,43.5,150.5,0.0,0.0,0.0,3.1498762376237623,1326.915099009901
48211,48211,43.5,151.5,0.0,0.0,0.0,3.6031765676567655,1493.745792079208
48212,48212,43.5,152.5,0.0,0.0,0.0,4.056476897689769,1660.5764851485148
48213,48213,43.5,153.5,0.0,0.0,0.0,4.509777227722772,1827.4071782178219
48214,48214,43.5,154.5,0.0,0.0,0.0,4.963077557755775,1994.2378712871287
48215,48215,43.5,155.5,0.0,0.0,0.0,5.312484076433121,2064.5272292993627
48216,48216,43.5,156.5,0.0,0.0,0.0,5.419385026737968,1826.3782085561497
48217,48217,43.5,157.5,0.0,0.0,0.0,5.68783422459893,1456.0819518716576
48218,48218,43.5,158.5,0.0,0.0,0.0,6.149681528662421,1468.5880573248405
48219,48219,43.5,159.5,0.0,0.0,0.0,6.660509554140126,1578.0441082802547
48220,48220,43.5,160.5,0.0,0.0,,6.728022212729606,1600.3381247330203
48221,48221,43.5,161.5,0.0,0.0,,6.490944041008117,1562.7453011533532
48222,48222,43.5,162.5,0.0,0.0,,6.2538658692866305,1525.1524775736864
48223,48223,43.5,163.5,0.0,0.0,,4.065532544378698,1513.071227810651
48224,48224,43.5,164.5,0.0,0.0,,1.7619822485207193,1502.4963757396458
48225,48225,43.5,165.5,0.0,0.0,,1.7148214929679018,1475.755039668229
48226,48226,43.5,166.5,0.0,0.0,,1.9242697439596084,1447.17516227912
48227,48227,43.5,167.5,0.0,0.0,,2.133717994951314,1418.5952848900106
48228,48228,43.5,168.5,0.0,0.0,,2.343166245943018,1390.0154075009013
48229,48229,43.5,169.5,0.0,0.0,,2.5526144969347246,1361.435530111792
48230,48230,43.5,170.5,0.0,0.0,,2.7620627479264312,1332.8556527226829
48231,48231,43.5,171.5,0.0,0.0,,2.9715109989181387,1304.2757753335736
48232,48232,43.5,172.5,0.0,0.0,,3.1809592499098454,1275.6958979444644
48233,48233,43.5,173.5,0.0,0.0,,3.390407500901552,1247.1160205553551
48234,48234,43.5,174.5,0.0,0.0,,3.599855751893257,1218.536143166246
48235,48235,43.5,175.5,0.0,0.0,,3.8093040028849634,1189.9562657771367
48236,48236,43.5,176.5,0.0,0.0,,4.01875225387667,1161.3763883880274
48237,48237,43.5,177.5,0.0,0.0,,4.228200504868375,1132.7965109989182
48238,48238,43.5,178.5,0.0,0.0,,4.4376487558600815,1104.216633609809
48239,48239,43.5,179.5,0.0,0.0,,4.495705521472395,1066.15
48240,48240,44.5,-179.5,0.0,0.0,,4.325853658536588,1111.8680487804882
48241,48241,44.5,-178.5,0.0,0.0,,5.957317073170735,911.69756097561
48242,48242,44.5,-177.5,0.0,0.0,,7.5620712401055385,713.6156332453825
48243,48243,44.5,-176.5,0.0,0.0,,7.363951187335091,656.5115105540895
48244,48244,44.5,-175.5,0.0,0.0,,7.165831134564645,599.4073878627971
48245,48245,44.5,-174.5,0.0,0.0,,6.967711081794198,542.3032651715042
48246,48246,44.5,-173.5,0.0,0.0,,6.769591029023746,485.1991424802111
48247,48247,44.5,-172.5,0.0,0.0,,6.571470976253298,428.09501978891825
48248,48248,44.5,-171.5,0.0,0.0,,5.5205484330484325,512.911680911681
48249,48249,44.5,-170.5,0.0,0.0,,5.638212250712251,489.25413105413105
48250,48250,44.5,-169.5,0.0,0.0,,5.755876068376068,465.5965811965812
48251,48251,44.5,-168.5,0.0,0.0,,5.873539886039886,441.9390313390314
48252,48252,44.5,-167.5,0.0,0.0,,5.991203703703702,418.28148148148153
48253,48253,44.5,-166.5,0.0,0.0,,6.108867521367522,394.62393162393164
48254,48254,44.5,-165.5,0.0,0.0,,6.226531339031339,370.9663817663818
48255,48255,44.5,-164.5,0.0,0.0,,6.3441951566951555,347.30883190883196
48256,48256,44.5,-163.5,0.0,0.0,,5.873484848484849,422.4030303030303
48257,48257,44.5,-162.5,0.0,0.0,,7.671100917431193,749.0155963302753
48258,48258,44.5,-161.5,0.0,0.0,,9.670183486238532,1077.219266055046
48259,48259,44.5,-160.5,0.0,0.0,,9.261016949152543,1011.5135593220339
48260,48260,44.5,-159.5,0.0,0.0,,7.495480225988702,723.9508474576272
48261,48261,44.5,-158.5,0.0,0.0,,7.126750700280112,713.2436974789916
48262,48262,44.5,-157.5,0.0,0.0,,7.008730158730158,752.2285714285714
48263,48263,44.5,-156.5,0.0,0.0,,6.890709617180205,791.2134453781512
48264,48264,44.5,-155.5,0.0,0.0,,6.772689075630252,830.1983193277312
48265,48265,44.5,-154.5,0.0,0.0,,6.654668534080297,869.1831932773108
48266,48266,44.5,-153.5,0.0,0.0,,6.720137801440652,927.8579705606012
48267,48267,44.5,-152.5,0.0,0.0,,6.832070153460695,991.5186031944879
48268,48268,44.5,-151.5,0.0,0.0,,6.944002505480739,1055.1792358283744
48269,48269,44.5,-150.5,0.0,0.0,,7.055934857500783,1118.8398684622612
48270,48270,44.5,-149.5,0.0,0.0,,7.167867209520827,1182.5005010961477
48271,48271,44.5,-148.5,0.0,0.0,,7.279799561540871,1246.1611337300342
48272,48272,44.5,-147.5,0.0,0.0,,7.391731913560914,1309.821766363921
48273,48273,44.5,-146.5,0.0,0.0,,7.503664265580958,1373.4823989978076
48274,48274,44.5,-145.5,0.0,0.0,,7.615596617601002,1437.1430316316942
48275,48275,44.5,-144.5,0.0,0.0,,7.727528969621046,1500.803664265581
48276,48276,44.5,-143.5,0.0,0.0,,7.83946132164109,1564.4642968994676
48277,48277,44.5,-142.5,0.0,0.0,,7.9513936736611335,1628.124929533354
48278,48278,44.5,-141.5,0.0,0.0,,8.063326025681178,1691.7855621672409
48279,48279,44.5,-140.5,0.0,0.0,,8.17525837770122,1755.4461948011274
48280,48280,44.5,-139.5,0.0,0.0,,8.287190729721265,1819.106827435014
48281,48281,44.5,-138.5,0.0,0.0,,8.39912308174131,1882.7674600689006
48282,48282,44.5,-137.5,0.0,0.0,,8.675221238938061,1530.4570796460116
48283,48283,44.5,-136.5,0.0,0.0,,8.924831892411143,1534.6670989433235
